Date,Open,High,Low,Close,Volume
2014-07-01 00:00:00+02:00,3234.739990234375,3258.929931640625,3234.300048828125,3258.7099609375,53121600
2014-07-02 00:00:00+02:00,3257.8798828125,3265.68994140625,3243.0400390625,3252.25,46784800
2014-07-03 00:00:00+02:00,3251.6298828125,3289.820068359375,3246.3798828125,3289.75,52682600
2014-07-04 00:00:00+02:00,3286.070068359375,3286.070068359375,3270.469970703125,3270.469970703125,37892700
2014-07-07 00:00:00+02:00,3264.2099609375,3269.320068359375,3230.919921875,3230.919921875,32640500
2014-07-08 00:00:00+02:00,3236.39990234375,3239.820068359375,3184.3798828125,3184.3798828125,63950100
2014-07-09 00:00:00+02:00,3189.93994140625,3206.469970703125,3185.199951171875,3203.10009765625,52082500
2014-07-10 00:00:00+02:00,3201.719970703125,3201.719970703125,3132.8701171875,3150.590087890625,76492700
2014-07-11 00:00:00+02:00,3157.35009765625,3174.159912109375,3143.949951171875,3157.050048828125,48848000
2014-07-14 00:00:00+02:00,3161.39990234375,3190.469970703125,3161.39990234375,3185.860107421875,42577200
2014-07-15 00:00:00+02:00,3180.5,3183.85009765625,3150.56005859375,3153.75,50734200
2014-07-16 00:00:00+02:00,3164.239990234375,3203.47998046875,3164.239990234375,3202.93994140625,51678000
2014-07-17 00:00:00+02:00,3190.22998046875,3193.419921875,3155.3701171875,3157.820068359375,48300900
2014-07-18 00:00:00+02:00,3149.179931640625,3164.2099609375,3132.1201171875,3164.2099609375,48784100
2014-07-21 00:00:00+02:00,3165.02001953125,3165.02001953125,3130.840087890625,3137.06005859375,37747200
2014-07-22 00:00:00+02:00,3147.469970703125,3191.5400390625,3147.469970703125,3189.219970703125,45053600
2014-07-23 00:00:00+02:00,3183.18994140625,3209.5,3178.409912109375,3193.1298828125,43682700
2014-07-24 00:00:00+02:00,3190.219970703125,3223.8798828125,3170.0400390625,3220.070068359375,55900600
2014-07-25 00:00:00+02:00,3213.22998046875,3220.489990234375,3165.77001953125,3174.989990234375,47885100
2014-07-28 00:00:00+02:00,3183.030029296875,3189.43994140625,3147.85009765625,3171.550048828125,35765100
2014-07-29 00:00:00+02:00,3176.10009765625,3206.06005859375,3163.68994140625,3190.5400390625,41737500
2014-07-30 00:00:00+02:00,3184.7900390625,3210.669921875,3163.6298828125,3169.22998046875,44438700
2014-07-31 00:00:00+02:00,3174.39990234375,3178.760009765625,3109.260009765625,3115.510009765625,65215700
2014-08-04 00:00:00+02:00,3082.590087890625,3094.909912109375,3061.85009765625,3070.4599609375,46294400
2014-08-05 00:00:00+02:00,3080.800048828125,3095.1298828125,3061.280029296875,3072.199951171875,57284100
2014-08-06 00:00:00+02:00,3062.2099609375,3062.2099609375,3018.260009765625,3050.3701171875,68870300
2014-08-07 00:00:00+02:00,3049.409912109375,3060.3701171875,3008.330078125,3012.8798828125,70280400
2014-08-08 00:00:00+02:00,3001.419921875,3025.659912109375,2977.52001953125,3006.830078125,64679400
2014-08-11 00:00:00+02:00,3019.43994140625,3053.52001953125,3019.43994140625,3047.56005859375,42839900
2014-08-12 00:00:00+02:00,3042.7900390625,3051.239990234375,3017.639892578125,3023.77001953125,43148100
2014-08-13 00:00:00+02:00,3032.35009765625,3062.239990234375,3032.35009765625,3056.169921875,38845700
2014-08-14 00:00:00+02:00,3048.669921875,3072.27001953125,3032.050048828125,3058.159912109375,44600800
2014-08-15 00:00:00+02:00,3063.280029296875,3093.739990234375,3028.610107421875,3033.52001953125,57307500
2014-08-18 00:00:00+02:00,3056.64990234375,3081.7099609375,3056.64990234375,3073.449951171875,37147300
2014-08-19 00:00:00+02:00,3079.1201171875,3095.169921875,3079.1201171875,3091.110107421875,31387300
2014-08-20 00:00:00+02:00,3086.31005859375,3092.14990234375,3065.159912109375,3083.5,29637600
2014-08-21 00:00:00+02:00,3085.7099609375,3124.56005859375,3075.570068359375,3124.56005859375,43872100
2014-08-22 00:00:00+02:00,3123.89990234375,3127.800048828125,3084.02001953125,3098.5,40303100
2014-08-25 00:00:00+02:00,3123.56005859375,3165.469970703125,3123.56005859375,3165.469970703125,34960900
2014-08-26 00:00:00+02:00,3160.3701171875,3198.389892578125,3151.780029296875,3197.5400390625,45627100
2014-08-27 00:00:00+02:00,3194.06005859375,3202.85009765625,3182.47998046875,3194.449951171875,39053700
2014-08-28 00:00:00+02:00,3190.85009765625,3191.4599609375,3154.719970703125,3164.43994140625,45564900
2014-08-29 00:00:00+02:00,3171.699951171875,3186.159912109375,3139.10009765625,3172.6298828125,39074700
2014-09-01 00:00:00+02:00,3175.56005859375,3182.0,3158.27001953125,3175.050048828125,27376000
2014-09-02 00:00:00+02:00,3180.889892578125,3198.77001953125,3174.8798828125,3180.2900390625,36462300
2014-09-03 00:00:00+02:00,3190.739990234375,3233.989990234375,3190.739990234375,3218.840087890625,62192800
2014-09-04 00:00:00+02:00,3209.10009765625,3286.590087890625,3201.43994140625,3277.25,100374700
2014-09-05 00:00:00+02:00,3275.659912109375,3284.830078125,3258.590087890625,3275.25,63187700
2014-09-08 00:00:00+02:00,3276.199951171875,3278.56005859375,3255.320068359375,3267.5400390625,36110800
2014-09-09 00:00:00+02:00,3260.340087890625,3268.239990234375,3242.070068359375,3245.429931640625,38576100
2014-09-10 00:00:00+02:00,3241.340087890625,3248.02001953125,3225.679931640625,3244.159912109375,43231900
2014-09-11 00:00:00+02:00,3252.389892578125,3255.1201171875,3216.27001953125,3237.760009765625,45401600
2014-09-12 00:00:00+02:00,3243.27001953125,3245.070068359375,3221.18994140625,3235.070068359375,35532300
2014-09-15 00:00:00+02:00,3228.669921875,3239.760009765625,3219.800048828125,3231.699951171875,36629400
2014-09-16 00:00:00+02:00,3229.169921875,3229.169921875,3206.7099609375,3221.72998046875,42724600
2014-09-17 00:00:00+02:00,3233.429931640625,3246.010009765625,3229.449951171875,3237.43994140625,47513000
2014-09-18 00:00:00+02:00,3239.22998046875,3273.43994140625,3236.9599609375,3271.3701171875,56015900
2014-09-19 00:00:00+02:00,3287.300048828125,3301.14990234375,3266.6201171875,3273.25,92197500
2014-09-22 00:00:00+02:00,3262.52001953125,3274.360107421875,3252.72998046875,3257.47998046875,45027200
2014-09-23 00:00:00+02:00,3253.0,3253.0,3201.840087890625,3205.929931640625,53777800
2014-09-24 00:00:00+02:00,3209.6201171875,3245.0400390625,3192.010009765625,3244.010009765625,54319000
2014-09-25 00:00:00+02:00,3242.070068359375,3259.22998046875,3192.75,3202.31005859375,64689300
2014-09-26 00:00:00+02:00,3205.340087890625,3231.27001953125,3188.389892578125,3219.580078125,48243400
2014-09-29 00:00:00+02:00,3218.389892578125,3223.070068359375,3167.4599609375,3186.949951171875,47497700
2014-09-30 00:00:00+02:00,3199.43994140625,3236.590087890625,3191.800048828125,3225.929931640625,61581100
2014-10-01 00:00:00+02:00,3217.81005859375,3236.580078125,3188.860107421875,3195.080078125,58004700
2014-10-02 00:00:00+02:00,3190.030029296875,3197.449951171875,3106.419921875,3106.419921875,91219400
2014-10-03 00:00:00+02:00,3125.27001953125,3140.1298828125,3116.72998046875,3133.3701171875,52118300
2014-10-06 00:00:00+02:00,3149.6201171875,3169.860107421875,3133.7099609375,3138.669921875,47556800
2014-10-07 00:00:00+02:00,3128.889892578125,3128.889892578125,3082.10009765625,3082.10009765625,59558600
2014-10-08 00:00:00+02:00,3073.469970703125,3087.110107421875,3043.830078125,3053.31005859375,63063400
2014-10-09 00:00:00+02:00,3071.340087890625,3090.449951171875,3028.320068359375,3042.449951171875,73461900
2014-10-10 00:00:00+02:00,3030.52001953125,3034.8701171875,2987.0,2991.5,76600000
2014-10-13 00:00:00+02:00,2970.2099609375,3017.25,2963.919921875,2998.320068359375,62289900
2014-10-14 00:00:00+02:00,2982.949951171875,3008.929931640625,2947.489990234375,3000.989990234375,71861800
2014-10-15 00:00:00+02:00,3001.050048828125,3005.3798828125,2888.93994140625,2892.550048828125,101781900
2014-10-16 00:00:00+02:00,2911.139892578125,2926.820068359375,2789.6298828125,2874.64990234375,159044800
2014-10-17 00:00:00+02:00,2880.139892578125,2966.14990234375,2872.530029296875,2962.239990234375,112902100
2014-10-20 00:00:00+02:00,2957.239990234375,2957.239990234375,2907.4599609375,2927.300048828125,73010100
2014-10-21 00:00:00+02:00,2918.39990234375,2991.4599609375,2906.0400390625,2991.4599609375,81332800
2014-10-22 00:00:00+02:00,2995.06005859375,3008.81005859375,2971.889892578125,3008.530029296875,70060100
2014-10-23 00:00:00+02:00,2999.6298828125,3051.489990234375,2972.110107421875,3044.300048828125,74474000
2014-10-24 00:00:00+02:00,3033.580078125,3043.93994140625,3016.47998046875,3030.3701171875,61550000
2014-10-27 00:00:00+01:00,3052.22998046875,3062.0400390625,2976.2900390625,2998.840087890625,81463300
2014-10-28 00:00:00+01:00,3018.2099609375,3043.14990234375,3012.570068359375,3036.14990234375,55773600
2014-10-29 00:00:00+01:00,3044.52001953125,3052.429931640625,3017.5400390625,3022.419921875,63734700
2014-10-30 00:00:00+01:00,3030.760009765625,3049.9599609375,2965.570068359375,3035.89990234375,80642400
2014-10-31 00:00:00+01:00,3067.580078125,3120.18994140625,3064.6298828125,3113.320068359375,80205600
2014-11-03 00:00:00+01:00,3107.800048828125,3117.0400390625,3075.60009765625,3082.320068359375,56315300
2014-11-04 00:00:00+01:00,3077.0400390625,3098.239990234375,3028.330078125,3034.239990234375,67339100
2014-11-05 00:00:00+01:00,3059.1201171875,3094.7900390625,3046.639892578125,3091.5400390625,62179900
2014-11-06 00:00:00+01:00,3081.639892578125,3142.60009765625,3067.60009765625,3102.070068359375,79937100
2014-11-07 00:00:00+01:00,3106.840087890625,3111.409912109375,3043.429931640625,3064.919921875,68739300
2014-11-10 00:00:00+01:00,3060.97998046875,3094.68994140625,3050.3798828125,3094.60009765625,52325700
2014-11-11 00:00:00+01:00,3096.969970703125,3118.489990234375,3090.97998046875,3104.590087890625,65079900
2014-11-12 00:00:00+01:00,3096.239990234375,3099.64990234375,3042.760009765625,3047.300048828125,77774400
2014-11-13 00:00:00+01:00,3059.85009765625,3078.14990234375,3026.409912109375,3056.800048828125,65355100
2014-11-14 00:00:00+01:00,3064.320068359375,3068.429931640625,3031.25,3059.989990234375,56945600
2014-11-17 00:00:00+01:00,3044.81005859375,3093.8798828125,3031.260009765625,3084.7900390625,61314200
2014-11-18 00:00:00+01:00,3087.6298828125,3124.47998046875,3085.18994140625,3120.419921875,54613700
2014-11-19 00:00:00+01:00,3121.2099609375,3140.3798828125,3110.919921875,3123.1201171875,56334500
2014-11-20 00:00:00+01:00,3120.760009765625,3120.89990234375,3075.550048828125,3102.2099609375,67290900
2014-11-21 00:00:00+01:00,3107.050048828125,3195.39990234375,3107.050048828125,3194.219970703125,105233100
2014-11-24 00:00:00+01:00,3197.530029296875,3236.239990234375,3193.3798828125,3211.699951171875,76237600
2014-11-25 00:00:00+01:00,3210.669921875,3248.179931640625,3207.199951171875,3226.14990234375,73911400
2014-11-26 00:00:00+01:00,3228.050048828125,3243.889892578125,3217.330078125,3226.080078125,48571400
2014-11-27 00:00:00+01:00,3228.840087890625,3248.909912109375,3222.85009765625,3244.919921875,46309600
2014-11-28 00:00:00+01:00,3241.449951171875,3250.929931640625,3223.110107421875,3250.929931640625,54819700
2014-12-01 00:00:00+01:00,3228.679931640625,3240.090087890625,3213.4599609375,3232.909912109375,61388700
2014-12-02 00:00:00+01:00,3241.0400390625,3261.68994140625,3223.43994140625,3238.35009765625,54628400
2014-12-03 00:00:00+01:00,3238.93994140625,3257.7099609375,3235.669921875,3247.719970703125,52375400
2014-12-04 00:00:00+01:00,3253.889892578125,3273.0,3186.06005859375,3191.25,88264400
2014-12-05 00:00:00+01:00,3210.219970703125,3278.6298828125,3210.219970703125,3277.3798828125,77719900
2014-12-08 00:00:00+01:00,3266.89990234375,3272.7900390625,3247.989990234375,3247.989990234375,49412200
2014-12-09 00:00:00+01:00,3229.2099609375,3229.2099609375,3162.47998046875,3162.77001953125,88500600
2014-12-10 00:00:00+01:00,3171.35009765625,3199.169921875,3140.199951171875,3150.949951171875,69953900
2014-12-11 00:00:00+01:00,3146.64990234375,3176.8701171875,3131.360107421875,3159.110107421875,65108500
2014-12-12 00:00:00+01:00,3146.070068359375,3146.070068359375,3065.409912109375,3067.320068359375,71322400
2014-12-15 00:00:00+01:00,3063.760009765625,3093.97998046875,2980.89990234375,2982.89990234375,84494300
2014-12-16 00:00:00+01:00,2994.06005859375,3050.7900390625,2921.72998046875,3049.989990234375,140820500
2014-12-17 00:00:00+01:00,3021.159912109375,3065.800048828125,3004.199951171875,3051.989990234375,77239900
2014-12-18 00:00:00+01:00,3080.4599609375,3153.77001953125,3080.4599609375,3153.77001953125,93436900
2014-12-19 00:00:00+01:00,3170.860107421875,3182.360107421875,3111.3701171875,3141.280029296875,119393500
2014-12-22 00:00:00+01:00,3150.31005859375,3176.330078125,3141.169921875,3154.909912109375,40727200
2014-12-23 00:00:00+01:00,3162.27001953125,3192.469970703125,3151.969970703125,3192.469970703125,38235600
2014-12-30 00:00:00+01:00,3171.199951171875,3171.199951171875,3135.949951171875,3135.949951171875,31955900
2015-01-05 00:00:00+01:00,3126.81005859375,3150.090087890625,3020.7900390625,3023.139892578125,77456200
2015-01-07 00:00:00+01:00,3019.469970703125,3055.8701171875,3002.780029296875,3026.7900390625,67360700
2015-01-08 00:00:00+01:00,3051.260009765625,3139.919921875,3051.260009765625,3135.080078125,74162600
2015-01-09 00:00:00+01:00,3128.419921875,3128.419921875,3021.22998046875,3042.89990234375,119801000
2015-01-12 00:00:00+01:00,3055.659912109375,3096.909912109375,3033.340087890625,3084.179931640625,70684600
2015-01-13 00:00:00+01:00,3069.820068359375,3146.5400390625,3065.3701171875,3133.860107421875,68635600
2015-01-14 00:00:00+01:00,3108.340087890625,3148.260009765625,3077.239990234375,3089.669921875,84003600
2015-01-15 00:00:00+01:00,3112.3701171875,3169.18994140625,3020.5400390625,3157.360107421875,96085100
2015-01-16 00:00:00+01:00,3147.530029296875,3208.300048828125,3133.89990234375,3202.239990234375,80516200
2015-01-19 00:00:00+01:00,3208.6201171875,3238.06005859375,3198.360107421875,3220.89990234375,56272900
2015-01-20 00:00:00+01:00,3229.340087890625,3257.64990234375,3226.739990234375,3244.919921875,76672700
2015-01-21 00:00:00+01:00,3253.449951171875,3269.72998046875,3210.949951171875,3269.72998046875,77733200
2015-01-22 00:00:00+01:00,3270.39990234375,3332.510009765625,3261.85009765625,3322.64990234375,109024000
2015-01-23 00:00:00+01:00,3345.449951171875,3412.760009765625,3345.449951171875,3382.550048828125,101375800
2015-01-26 00:00:00+01:00,3372.030029296875,3417.4599609375,3362.6298828125,3414.280029296875,59821500
2015-01-27 00:00:00+01:00,3413.330078125,3413.330078125,3353.1298828125,3372.580078125,64709700
2015-01-28 00:00:00+01:00,3384.2099609375,3393.929931640625,3333.360107421875,3358.9599609375,68260300
2015-01-29 00:00:00+01:00,3341.179931640625,3373.179931640625,3326.3798828125,3371.830078125,65727500
2015-01-30 00:00:00+01:00,3386.590087890625,3392.699951171875,3332.389892578125,3351.43994140625,72775800
2015-02-02 00:00:00+01:00,3356.1298828125,3370.81005859375,3327.080078125,3370.110107421875,67323700
2015-02-03 00:00:00+01:00,3386.550048828125,3426.669921875,3386.550048828125,3414.179931640625,81025400
2015-02-04 00:00:00+01:00,3416.800048828125,3422.0400390625,3389.199951171875,3415.530029296875,64536100
2015-02-05 00:00:00+01:00,3393.6201171875,3410.52001953125,3376.75,3408.9599609375,57609100
2015-02-06 00:00:00+01:00,3404.93994140625,3408.8798828125,3383.75,3398.159912109375,46327000
2015-02-09 00:00:00+01:00,3371.510009765625,3371.510009765625,3321.590087890625,3347.75,62897100
2015-02-10 00:00:00+01:00,3353.840087890625,3401.1298828125,3335.820068359375,3383.1298828125,62720100
2015-02-11 00:00:00+01:00,3384.280029296875,3389.919921875,3361.469970703125,3374.139892578125,56700700
2015-02-12 00:00:00+01:00,3371.570068359375,3433.510009765625,3365.25,3417.610107421875,76812900
2015-02-13 00:00:00+01:00,3428.89990234375,3462.27001953125,3428.89990234375,3447.590087890625,70464200
2015-02-16 00:00:00+01:00,3445.43994140625,3446.52001953125,3431.2900390625,3433.300048828125,37688500
2015-02-17 00:00:00+01:00,3420.929931640625,3443.830078125,3381.2900390625,3438.43994140625,53398500
2015-02-18 00:00:00+01:00,3450.1201171875,3473.580078125,3450.1201171875,3465.800048828125,57871300
2015-02-19 00:00:00+01:00,3459.489990234375,3493.669921875,3439.179931640625,3488.080078125,66515500
2015-02-20 00:00:00+01:00,3483.580078125,3495.300048828125,3454.81005859375,3490.530029296875,68863800
2015-02-23 00:00:00+01:00,3510.81005859375,3529.010009765625,3498.27001953125,3519.580078125,49710700
2015-02-24 00:00:00+01:00,3523.989990234375,3555.31005859375,3510.449951171875,3547.10009765625,55750300
2015-02-25 00:00:00+01:00,3544.81005859375,3549.030029296875,3529.1201171875,3541.780029296875,49400400
2015-02-26 00:00:00+01:00,3542.2099609375,3576.340087890625,3537.18994140625,3574.93994140625,64851700
2015-02-27 00:00:00+01:00,3574.330078125,3599.0,3563.14990234375,3599.0,68039500
2015-03-02 00:00:00+01:00,3594.25,3607.969970703125,3577.510009765625,3591.090087890625,59085300
2015-03-03 00:00:00+01:00,3595.360107421875,3604.75,3546.2900390625,3549.110107421875,52438800
2015-03-04 00:00:00+01:00,3555.909912109375,3583.43994140625,3533.39990234375,3583.43994140625,51524800
2015-03-05 00:00:00+01:00,3590.10009765625,3626.06005859375,3589.199951171875,3618.2099609375,53143200
2015-03-06 00:00:00+01:00,3615.0,3635.929931640625,3611.10009765625,3617.6201171875,49079900
2015-03-09 00:00:00+01:00,3604.1298828125,3614.580078125,3585.1201171875,3610.280029296875,51559700
2015-03-10 00:00:00+01:00,3605.81005859375,3610.830078125,3552.429931640625,3567.25,58294600
2015-03-11 00:00:00+01:00,3574.97998046875,3653.93994140625,3574.97998046875,3649.5400390625,60391700
2015-03-12 00:00:00+01:00,3646.35009765625,3653.3798828125,3635.77001953125,3641.320068359375,57712100
2015-03-13 00:00:00+01:00,3649.4599609375,3656.2099609375,3628.139892578125,3656.2099609375,48593500
2015-03-16 00:00:00+01:00,3664.530029296875,3715.360107421875,3664.530029296875,3706.75,63563300
2015-03-17 00:00:00+01:00,3708.0400390625,3714.02001953125,3654.530029296875,3672.159912109375,54754300
2015-03-18 00:00:00+01:00,3673.969970703125,3680.570068359375,3643.1298828125,3668.52001953125,65315900
2015-03-19 00:00:00+01:00,3666.35009765625,3690.6298828125,3646.2900390625,3670.72998046875,65167100
2015-03-20 00:00:00+01:00,3676.139892578125,3738.199951171875,3672.60009765625,3726.070068359375,109097800
2015-03-23 00:00:00+01:00,3718.449951171875,3718.449951171875,3688.72998046875,3699.0400390625,51274900
2015-03-24 00:00:00+01:00,3690.919921875,3742.419921875,3677.31005859375,3731.35009765625,59795700
2015-03-25 00:00:00+01:00,3724.75,3730.800048828125,3680.14990234375,3684.0400390625,47995000
2015-03-26 00:00:00+01:00,3664.14990234375,3669.7900390625,3616.75,3669.7900390625,63870800
2015-03-27 00:00:00+01:00,3677.7099609375,3694.4599609375,3657.780029296875,3679.030029296875,50590400
2015-03-30 00:00:00+02:00,3689.389892578125,3730.89990234375,3689.389892578125,3727.800048828125,50116800
2015-03-31 00:00:00+02:00,3724.360107421875,3738.409912109375,3688.550048828125,3697.3798828125,59078300
2015-04-01 00:00:00+02:00,3688.179931640625,3748.6298828125,3675.2900390625,3714.889892578125,58485600
2015-04-02 00:00:00+02:00,3713.739990234375,3723.340087890625,3705.64990234375,3715.27001953125,38724600
2015-04-07 00:00:00+02:00,3729.27001953125,3778.739990234375,3729.27001953125,3768.719970703125,56005100
2015-04-08 00:00:00+02:00,3764.60009765625,3774.090087890625,3736.320068359375,3742.6298828125,45093900
2015-04-09 00:00:00+02:00,3752.659912109375,3781.7900390625,3751.18994140625,3781.7900390625,40342400
2015-04-10 00:00:00+02:00,3790.260009765625,3816.760009765625,3789.639892578125,3816.760009765625,51095900
2015-04-13 00:00:00+02:00,3813.9599609375,3836.280029296875,3807.72998046875,3828.780029296875,38543000
2015-04-14 00:00:00+02:00,3820.1298828125,3822.919921875,3766.81005859375,3784.530029296875,65911500
2015-04-15 00:00:00+02:00,3790.56005859375,3816.320068359375,3786.360107421875,3803.550048828125,54169700
2015-04-16 00:00:00+02:00,3801.3798828125,3801.3798828125,3749.159912109375,3751.719970703125,63535100
2015-04-17 00:00:00+02:00,3748.090087890625,3758.52001953125,3668.8798828125,3674.050048828125,86113100
2015-04-20 00:00:00+02:00,3682.320068359375,3718.199951171875,3682.320068359375,3718.0400390625,46877300
2015-04-21 00:00:00+02:00,3727.14990234375,3757.1201171875,3707.469970703125,3719.3798828125,63806600
2015-04-22 00:00:00+02:00,3727.10009765625,3750.10009765625,3685.18994140625,3724.489990234375,63675000
2015-04-23 00:00:00+02:00,3725.679931640625,3736.969970703125,3669.219970703125,3697.8798828125,53644300
2015-04-24 00:00:00+02:00,3707.0,3739.110107421875,3687.52001953125,3713.9599609375,62083900
2015-04-27 00:00:00+02:00,3715.97998046875,3782.2900390625,3675.239990234375,3771.449951171875,60680900
2015-04-28 00:00:00+02:00,3765.25,3768.580078125,3694.409912109375,3715.419921875,55667300
2015-04-29 00:00:00+02:00,3719.449951171875,3734.6201171875,3612.2900390625,3617.110107421875,67750000
2015-04-30 00:00:00+02:00,3609.510009765625,3641.77001953125,3577.68994140625,3615.590087890625,76545800
2015-05-04 00:00:00+02:00,3615.300048828125,3654.820068359375,3584.1298828125,3632.93994140625,45715300
2015-05-05 00:00:00+02:00,3628.530029296875,3666.469970703125,3544.159912109375,3546.56005859375,67870300
2015-05-06 00:00:00+02:00,3546.590087890625,3585.360107421875,3527.5,3558.030029296875,64176600
2015-05-07 00:00:00+02:00,3538.02001953125,3567.080078125,3484.070068359375,3556.2099609375,70211800
2015-05-08 00:00:00+02:00,3570.68994140625,3649.7900390625,3564.070068359375,3649.47998046875,66281600
2015-05-11 00:00:00+02:00,3635.81005859375,3635.81005859375,3606.590087890625,3624.409912109375,51927800
2015-05-12 00:00:00+02:00,3608.93994140625,3608.93994140625,3543.27001953125,3573.10009765625,73516900
2015-05-13 00:00:00+02:00,3581.35009765625,3614.5400390625,3539.669921875,3553.419921875,66906200
2015-05-15 00:00:00+02:00,3609.64990234375,3627.27001953125,3554.85009765625,3573.070068359375,62286900
2015-05-18 00:00:00+02:00,3571.489990234375,3595.330078125,3531.22998046875,3589.219970703125,51197600
